timestamps,TP9,AF7,AF8,TP10,Right AUX
1741044911.677844,-0.08032438158462607,0.13179754783735356,0.32605048134148423,0.07609396420565921,nan
1741044911.68175,-0.0942698053665505,0.6918536271391639,1.364283675315969,-0.13407131348876672,nan
1741044911.6856558,-0.04327673995988461,0.7743879934968091,1.468733169673449,-0.19738088100379,nan
1741044911.6895618,0.08836593674585734,0.3377235773670599,0.636496820550851,-0.0827227153934569,nan
1741044911.6934679,0.22810991221779212,-0.30014906229861477,-0.5104538338579404,0.08166146772991933,nan
1741044911.6973739,0.25726338181952196,-0.7050125136976073,-1.203114332455094,0.12846353750395537,nan
1741044911.7012799,0.11187399830871259,-0.6331714444637672,-1.0625173196600275,0.007489429679922891,nan
1741044911.705186,-0.14493865274082285,-0.17833061021688926,-0.3073013595398006,-0.1640121306995034,nan
1741044911.7090917,-0.3499254495671875,0.32862359922399653,0.4800135253386314,-0.20602182817962228,nan
1741044911.7129977,-0.35457155891633935,0.5682920557256071,0.80582358486078,-0.04474824886879798,nan
1741044911.7169037,-0.1395363831094988,0.4383667223799369,0.582180442425941,0.20683438535861867,nan
1741044911.7208097,0.16403298205011244,0.08219036940171207,0.1007830980590485,0.3355702327301767,nan
1741044911.7247164,0.36561130151245125,-0.24840144070453132,-0.2576802083617832,0.2124523676517879,nan
1741044911.7286224,0.3485330836281638,-0.3716461117059395,-0.315008451281224,-0.08599121715660317,nan
1741044911.7325284,0.14384661402998747,-0.2684764556651821,-0.16833190267219467,-0.3307280880352108,nan
1741044911.7364342,-0.10580047067891066,-0.05029712033242771,-0.033224653486812986,-0.32865884315380284,nan
1741044911.7403402,-0.2551209799430294,0.1417414986935237,-0.029903678663434328,-0.08643955048049497,nan
1741044911.7442462,-0.24959473353432238,0.22035913264805707,-0.10036200023769584,0.19361551991696452,nan
1741044911.7481523,-0.1382253784041875,0.17473850308588265,-0.10250408192226275,0.2853876443646237,nan
1741044911.7520583,-0.012029673365780274,0.04761911245170278,0.03127198728607955,0.13163143298905988,nan
1741044911.7559643,0.06932300464611757,-0.09472655199195218,0.22312811920885484,-0.11021755368384564,nan
1741044911.75987,0.10358179624899153,-0.18234188108675314,0.32115321224791227,-0.21054362870600768,nan
1741044911.763776,0.11695212748948842,-0.16217900915893085,0.2350844308036291,-0.07469442378272326,nan
1741044911.767682,0.12098220764592608,-0.029137179238940547,0.010549331640365108,0.1682051910726189,nan
1741044911.7715898,0.10006604219005852,0.150554470929827,-0.2153306908536229,0.27681495387046234,nan
1741044911.7754958,0.03657313242934823,0.25849716337819334,-0.32374007384902737,0.11586535506360145,nan
1741044911.7794018,-0.05823382474541361,0.19632888160253506,-0.2876488560504012,-0.2099990561143779,nan
1741044911.7833076,-0.14228293388853225,-0.030441607790311617,-0.1568002829539397,-0.42982207875895606,nan
1741044911.7872136,-0.17245741338142373,-0.28805703710438313,0.008267947277070881,-0.33235136330060466,nan
1741044911.7911196,-0.13628696207884225,-0.38922551077986006,0.17555167649468198,0.04560971780825885,nan
1741044911.7950256,-0.0556307912485432,-0.2285731272084103,0.32027023786520975,0.4323767174489204,nan
1741044911.7989316,0.0371647656213537,0.12090444229121507,0.3851716257336173,0.5320695489437329,nan
1741044911.8028374,0.12204019631008975,0.43582602941282217,0.2910481417888716,0.261382706602076,nan
1741044911.8067434,0.18846815774441847,0.4906667282325271,0.011899670215561908,-0.18286603505565227,nan
1741044911.8106494,0.2149033916516831,0.2241032774580743,-0.35224164507958455,-0.48019657586238057,nan
1741044911.8145554,0.16345075964953315,-0.203473288312631,-0.5941383462222477,-0.4362038584680455,nan
1741044911.818462,0.010831340333107826,-0.512824960166334,-0.5285114316357845,-0.12128101838755954,nan
1741044911.822368,-0.20507785505887338,-0.49956832621437885,-0.14377067210681216,0.20756767199940657,nan
1741044911.826274,-0.37390358084027203,-0.1772855266714559,0.35363742941560367,0.3245033733911958,nan
1741044911.83018,-0.369094313819541,0.23544849255754477,0.6600157647693002,0.2041876600356454,nan
1741044911.8340857,-0.1450590587803342,0.4724669590997792,0.583646763087974,0.0076851797974799305,nan
1741044911.8379917,0.20101180441783223,0.40315952952321626,0.18357929928141184,-0.08514399260695933,nan
1741044911.8418977,0.4672382533618542,0.10841827385904201,-0.27408118794447905,-0.03683090576678396,nan
1741044911.8458037,0.4759224808168583,-0.19705485808605422,-0.5110310424029119,0.0361284876569662,nan
1741044911.8497097,0.20474997748591703,-0.3262775734456495,-0.429918089929753,0.0011380365863205206,nan
1741044911.8536155,-0.1832949971310676,-0.24044234608641454,-0.1568593611435284,-0.14159164531145788,nan
1741044911.8575215,-0.44469576812395195,-0.04716672912718156,0.08858997770565681,-0.24570246827343367,nan
1741044911.8614275,-0.42370888499482257,0.10403310960078796,0.1760903188661538,-0.15912673733605287,nan
1741044911.865335,-0.1590167949482548,0.13543634874010527,0.14422489567503416,0.11123022993293882,nan
1741044911.869241,0.15235335412712653,0.07745950471263859,0.12062621564152586,0.3711235518266932,nan
1741044911.873147,0.3048643344454692,0.014609603917520319,0.17018558688019195,0.3894681116208535,nan
1741044911.8770528,0.23114922950640568,0.001486215067971908,0.22033888259390785,0.1056824861057686,nan
1741044911.8809588,0.034281459907543284,0.023516585256840094,0.13679095688703546,-0.2911066407535007,nan
1741044911.8848648,-0.11161002130095532,0.02782278230347528,-0.12090373194221156,-0.49517089928888897,nan
1741044911.8887708,-0.1050913896185788,-0.01444820791218997,-0.41581112352483995,-0.33113173195198947,nan
1741044911.8926768,0.011606901066017113,-0.07591267523453905,-0.5161279592568954,0.09029486444009481,nan
1741044911.8965828,0.10522028554704453,-0.09888165738146658,-0.2881837814668508,0.44634115491794935,nan
1741044911.9004886,0.07459914708055966,-0.052034776705107526,0.164560386113899,0.45561023704941855,nan
1741044911.9043946,-0.06278030381164607,0.036353177493164066,0.5484741977105156,0.10706731933562935,nan
1741044911.9083006,-0.19037099028669816,0.09942094401439112,0.5919279872716607,-0.32527359178895926,nan
1741044911.9122078,-0.19480536262459422,0.08800469502837087,0.2575788430798516,-0.4985304467010688,nan
1741044911.9161139,-0.06041813726311874,0.012404109691012351,-0.2202077733108016,-0.2747379211803825,nan
1741044911.9200199,0.12134576063756757,-0.06616414086386195,-0.5096331881607192,0.16931483471674666,nan
1741044911.9239259,0.2285812965125036,-0.08596323468514874,-0.4313517199059991,0.4841769867834886,nan
1741044911.927832,0.2018632606104875,-0.03373190509672594,-0.0852278604218631,0.4252106410562136,nan
1741044911.931738,0.07776479740713163,0.047349390233215306,0.24385406918666883,0.04187085048963788,nan
1741044911.9356437,-0.05498872843312414,0.09415299652375868,0.318648819089179,-0.3688312609501812,nan
1741044911.9395497,-0.12885844617497685,0.07210374827289652,0.12888200647916415,-0.49981954395052086,nan
1741044911.9434557,-0.13595194614494616,-0.0027100909220270763,-0.12364740074710918,-0.26812220777144696,nan
1741044911.9473617,-0.10847043537387795,-0.08065777221744654,-0.21022620804979086,0.13625434228451783,nan
1741044911.9512677,-0.0731787190947216,-0.11569170267925157,-0.06819888818651694,0.4125324479220619,nan
