timestamps,TP9,AF7,AF8,TP10,Right AUX
1740793224.8790913,-0.3797015976246244,0.148193895355691,-0.07357553029571572,-0.013078517458226394,nan
1740793224.8829973,-0.5332245389877792,-0.160969663431532,0.17041606275299456,-0.16024375868951612,nan
1740793224.886903,-0.38964313170046916,-0.2444116506019993,0.31459397548145096,-0.1857028637677221,nan
1740793224.890809,-0.14781823127179625,-0.06820886449117741,0.15148992623306518,-0.12243298791027937,nan
1740793224.8947148,0.010123116147870774,0.1664665390900213,-0.221344747977267,-0.06985867687116905,nan
1740793224.8986208,0.07343784989013351,0.22274393513898064,-0.4294456279729835,-0.050063170502737925,nan
1740793224.9025269,0.13297373111841015,0.0325565393560407,-0.2067437668742137,0.008130455470197532,nan
1740793224.9064326,0.21469879310841852,-0.2566328702341142,0.27286572011431365,0.13685455191703141,nan
1740793224.9103386,0.24159713928367998,-0.407314618670966,0.5353036248044843,0.23822139503124468,nan
1740793224.9142444,0.15711672414729114,-0.2780146243012614,0.30923414221947515,0.18195901598552505,nan
1740793224.9181504,0.023644879885385155,0.06902559123115072,-0.1704791784636785,-0.015012952878868937,nan
1740793224.9220564,-0.04898594893906142,0.41171593442827026,-0.42394463738767973,-0.16820153585383213,nan
1740793224.9259675,-0.04869711800336379,0.5270791955344231,-0.2606927995904303,-0.12370341339595259,nan
1740793224.9298735,-0.07306608509667956,0.34561631583959507,0.03650555580975998,0.05147736818173225,nan
1740793224.9337792,-0.1787122475563317,-0.012321696186131647,0.08814465923234449,0.1321955665983277,nan
1740793224.9376853,-0.27132155878131703,-0.33431850571600236,-0.1104886127780717,-0.0024580917727589323,nan
1740793224.941591,-0.20421893046861223,-0.4587647067361467,-0.2005400468318038,-0.21664116873507971,nan
1740793224.945497,0.022572477255464265,-0.3559796393066618,0.0640049004405738,-0.2672470031455552,nan
1740793224.949403,0.22602193134290516,-0.11441325374698873,0.46824386837656107,-0.08433533240395025,nan
1740793224.9533088,0.2388461021148746,0.12621280072709448,0.5568687415886492,0.15203112775653385,nan
1740793224.9572148,0.10654005135489572,0.24670834165850739,0.16766935901142657,0.2272624908862005,nan
1740793224.9611206,0.02572649989001317,0.2079052625350072,-0.36185178605291307,0.13314114991244577,nan
1740793224.9650266,0.08751726757465765,0.07963176390213456,-0.560655972551367,0.043567066959698135,nan
1740793224.9689326,0.15167437285994728,-0.001116106404235789,-0.326388634870011,0.07117588044366108,nan
1740793224.9728425,0.028883127489442106,0.051670143489333124,0.015081925424789845,0.12298976474496814,nan
1740793224.9767482,-0.24586900944041531,0.1701455220582617,0.12378028425202267,0.03826134238592132,nan
1740793224.9806542,-0.40609198176901384,0.17314060549432242,0.014853464945561761,-0.17569093507456102,nan
1740793224.98456,-0.2539657800823735,-0.04616239576016955,-0.03372261284177052,-0.32260497550965117,nan
1740793224.988466,0.08589627795820572,-0.36604854156024585,0.13123373775131852,-0.24814210902450864,nan
1740793224.992372,0.2836226267842818,-0.5096662499549852,0.3498517044656314,-0.03136667712866309,nan
1740793224.9962778,0.17433059899367,-0.31133371739100596,0.36113861324517726,0.11090080786591835,nan
1740793225.0001838,-0.05569917979995292,0.09620103667371326,0.11631590803059698,0.08993808740667253,nan
1740793225.0040896,-0.09599709609517391,0.3942476095306814,-0.1864512615219739,0.042717283696784195,nan
1740793225.0079956,0.11380140619764952,0.3884601603636997,-0.34154243259986544,0.13243628414425193,nan
1740793225.0119016,0.30849556366886743,0.18163371649142565,-0.3240955011181893,0.3043878842535784,nan
1740793225.0158074,0.21008322090431183,0.020985095038097593,-0.22862740877063534,0.31855664006265744,nan
1740793225.0197172,-0.14293053466711603,0.0070523899412625445,-0.10775241153570579,0.0409552656033841,nan
1740793225.023623,-0.4317365957311855,0.010447245938387766,0.05036182340812146,-0.3545472172116974,nan
1740793225.027529,-0.40177089271715893,-0.11499961396596219,0.21585392619671695,-0.5313864379489803,nan
1740793225.0314348,-0.11035716710773341,-0.30184141650699675,0.2901719812297182,-0.3333151340664043,nan
1740793225.0353408,0.18010699101178657,-0.3242453579304906,0.22815493948224105,0.056778034248190216,nan
1740793225.0392468,0.2914625083640485,-0.08366765398112522,0.1226793974947812,0.310920613308804,nan
1740793225.0431526,0.25305838731696795,0.2301191159613133,0.08844005978940207,0.27641028704343623,nan
1740793225.0470586,0.16794557821339953,0.32027833264704964,0.07979656341608785,0.08061072633021787,nan
1740793225.0509644,0.05587202340189123,0.10875955639059143,-0.07629598005317918,-0.052433222406406174,nan
1740793225.0548704,-0.11353265283101915,-0.17425843371193767,-0.413402080550354,-0.03545610484615292,nan
1740793225.0587764,-0.283129959358398,-0.2413435049375364,-0.6619796927105935,0.041870861889182785,nan
1740793225.0626822,-0.30474542358291684,-0.04499800013081293,-0.4716494821888563,0.0564647094430871,nan
1740793225.0665917,-0.11103613419959989,0.20904376910752875,0.1663042260154006,-0.015086979733235827,nan
1740793225.0704978,0.16260445806587676,0.30893791508920115,0.794382544980105,-0.10072850022232355,nan
1740793225.0744035,0.29221582920322847,0.22839298228245486,0.877791859367158,-0.12319510747297897,nan
1740793225.0783095,0.19750684560936208,0.0657444264751861,0.3310913615907661,-0.06329480323025999,nan
1740793225.0822153,0.010686151022018007,-0.12264946827475197,-0.3873697261439308,0.03881626900857339,nan
1740793225.0861213,-0.09673863647310135,-0.3393582061363766,-0.7210482176152004,0.11092105432598423,nan
1740793225.0900273,-0.10124199091014936,-0.5119844308590511,-0.5186098842079981,0.08838135875491457,nan
1740793225.093933,-0.09631189642584008,-0.4569502139782704,-0.08047035920030801,-0.02955607076522493,nan
1740793225.097839,-0.1137352628741714,-0.07188983732463482,0.22651532083925924,-0.14737691925480792,nan
1740793225.101745,-0.06757245863456092,0.45681086485041944,0.3058294131594626,-0.1350021942592928,nan
1740793225.105651,0.08913356256385795,0.7404829702912081,0.28139753782040333,0.03432547444682462,nan
1740793225.109557,0.2253330170466681,0.548021509264808,0.2287118976435694,0.21637063019846897,nan
1740793225.1134663,0.15079312540488907,0.053734466973979864,0.07995378099526909,0.2173712982048098,nan
1740793225.117372,-0.11600919187843399,-0.33008668311838135,-0.19805701983052287,0.01053378590294332,nan
1740793225.121278,-0.29207526544301576,-0.36833646497910993,-0.44219144444609554,-0.20125511044410085,nan
1740793225.125184,-0.12794342489679053,-0.20146963051881092,-0.41141071096183846,-0.18800704245032338,nan
