timestamps,TP9,AF7,AF8,TP10,Right AUX
1740447314.0060034,0.1167216714847372,-0.3050743618591156,-0.44869903174001313,0.03563809966805277,nan
1740447314.0099084,0.13033203128219503,-0.39864648932660857,-0.42621252933162024,0.04835806545749665,nan
1740447314.0138133,0.14286596624815126,-0.48885529861188903,-0.40012027211918455,0.060833048029066215,nan
1740447314.0177183,0.15419323043825095,-0.5749346338791022,-0.37053691348417844,0.07297038623535707,nan
1740447314.0216231,0.16419739602810918,-0.6561611934517861,-0.3375973506216261,0.08468477165191844,nan
1740447314.0255282,0.17277714372541134,-0.7318608475639883,-0.3014555852839876,0.09589916137434576,nan
1740447314.0294333,0.17984738772729908,-0.801414469612773,-0.2622834752697274,0.10654558042113806,nan
1740447314.033338,0.1853402232601001,-0.8642632289538702,-0.22026938870350915,0.11656580484833431,nan
1740447314.0372431,0.1892056866249605,-0.9199132985344731,-0.17561677361022304,0.12591191807963473,nan
1740447314.041148,0.19141231966355618,-0.9679399363295519,-0.1285426556187829,0.13454673443470425,nan
1740447314.045053,0.1919475326321288,-1.0079909055854683,-0.07927607684422701,0.14244408538221298,nan
1740447314.048958,0.19081776160791813,-1.0397892052187991,-0.02805648908951251,0.14958896563589577,nan
1740447314.0528915,0.1880484187275847,-1.0631350883082717,0.024867885515998743,0.15597753783408067,nan
1740447314.0567966,0.1836836357496877,-1.0779073533901584,0.07924171346220343,0.16161699617772818,nan
1740447314.0607016,0.1777858036200718,-1.084063900158014,0.13480421565582285,0.16652529103133204,nan
1740447314.0646064,0.17043491287732643,-1.0816415481103479,0.19129082768775404,0.17073071809690157,nan
1740447314.0685115,0.16172770184299295,-1.0707551236190438,0.2484348426352373,0.1742713773362819,nan
1740447314.0724165,0.15177662157602245,-1.0515958277413855,0.30596902500074274,0.17719450832387826,nan
1740447314.0763214,0.14070862851200688,-1.0244289038049135,0.3636271850081353,0.17955571014402738,nan
1740447314.0802264,0.1286638175348315,-0.9895906302939277,0.4211457031687963,0.1814180552889251,nan
1740447314.0841312,0.11579390992260973,-0.9474846707984742,0.47826499578688,0.18285110824943188,nan
1740447314.0880363,0.10226061215351792,-0.8985778186929911,0.5347309128844712,0.18392986060859381,nan
1740447314.0919414,0.08823386293442476,-0.843395179737592,0.5902960608845694,0.18473359543386517,nan
1740447314.0958462,0.07388998701153517,-0.7825148408892394,0.6447210432825872,0.18534469460789463,nan
1740447314.0997777,0.0594097753254885,-0.7165620782260733,0.6977756134558533,0.1858474034298495,nan
1740447314.1036828,0.0449765118725207,-0.6462031609837899,0.749239734695347,0.1863265673516884,nan
1740447314.1075878,0.030773968220595554,-0.5721388122414224,0.7989045434852509,0.18686635608062688,nan
1740447314.1114926,0.016984386998046615,-0.495097389743437,0.8465732129941308,0.1875489904756071,nan
1740447314.1153977,0.003786475818816871,-0.41582785268013617,0.8920617146679214,0.18845348768972778,nan
1740447314.1193025,-0.008646566969253575,-0.33509258194892283,0.9351994767204256,0.18965443986129663,nan
1740447314.1232076,-0.020148973627523763,-0.25366012247140113,0.9758299391938603,0.19122084133490108,nan
1740447314.1271126,-0.030564254896899325,-0.17229791653799276,1.0138110061023158,0.19321497890350156,nan
1740447314.1310174,-0.03974695456786193,-0.09176509689153296,1.0490153959680544,0.19569139890808682,nan
1740447314.1349225,-0.047564291867133485,-0.01280540734917475,1.081330892808041,0.1986959642193837,nan
1740447314.1388273,-0.05389767392060053,0.06385968279083491,1.1106605003205374,0.20226501316494475,nan
1740447314.1427324,-0.05864406188153337,0.13753760648705207,1.1369225026543006,0.2064246313646641,nan
1740447314.146665,-0.06171717581568635,0.20757100754321875,1.160050435711997,0.2111900462097382,nan
1740447314.1505702,-0.06304852509512666,0.27334367210040167,1.1799929734419212,0.21656515237747084,nan
1740447314.1544752,-0.06258825285389005,0.3342860289707411,1.1967137340056795,0.22254217533101947,nan
1740447314.15838,-0.060305784982065895,0.38988016913299156,1.2101910110729384,0.22910147822475396,nan
1740447314.162285,-0.05619027616127725,0.4396643395463517,1.220417435787082,0.2362115160384427,nan
1740447314.16619,-0.05025084755266272,0.48323687168126755,1.2273995751679563,0.24382893911420037,nan
1740447314.170095,-0.04251661291701619,0.5202595107622832,1.2311574728710388,0.2518988465865851,nan
1740447314.174,-0.033036492153147363,0.5504601176135361,1.231724138308004,0.2603551884966807,nan
1740447314.1779048,-0.0218788134622718,0.5736347211346273,1.2291449901546077,0.2691213136836861,nan
1740447314.18181,-0.00913070756026937,0.5896489057534956,1.2234772602310813,0.27811065887095143,nan
1740447314.185715,0.005102700456751482,0.5984385246424783,1.2147893636418028,0.28722757272575844,nan
1740447314.1896198,0.02069929385776898,0.6000097359815291,1.2031602409092292,0.2963682670914619,nan
1740447314.193549,0.03752115184183662,0.5944383660463265,1.1886786776367704,0.305421886084133,nan
1740447314.1974537,0.05541591017287987,0.5818686093262221,1.1714426069917723,0.3142716823304969,nan
1740447314.2013588,0.07421828129242737,0.5625110821764566,1.1515584000185344,0.3227962883152675,nan
1740447314.2052639,0.09375171861273883,0.5366402526207257,1.1291401484782537,0.3308710696189533,nan
1740447314.2091687,0.11383020814089892,0.5045912747861694,1.1043089445738177,0.33836954577511347,nan
1740447314.2130737,0.13426016920302683,0.4667562620178096,1.077192161558651,0.3451648635712816,nan
1740447314.2169788,0.15484244484106977,0.4235800379311314,1.0479227388563441,0.3511313068707377,nan
1740447314.2208836,0.1753743614557395,0.3755554094712157,1.0166384749375756,0.3561458264522987,nan
1740447314.2247887,0.19565183647852452,0.3232180104100345,0.9834813308187569,0.3600895729593901,nan
1740447314.2286935,0.21547151228212585,0.2671407675899758,0.9485967466684777,0.3628494158235559,nan
1740447314.2325985,0.2346328941885565,0.20792804557617187,0.9121329736385729,0.3643194309847854,nan
1740447314.2365036,0.2529404703115362,0.14620952818252547,0.8742404226813961,0.3644023403733653,nan
1740447314.2404313,0.2702057910767651,0.08263389756177718,0.8350710317783759,0.3630108864451987,nan
1740447314.2443364,0.28624948659941524,0.01786237317953101,0.7947776526910256,0.36006912557245085,nan
1740447314.2482412,0.30090320066013265,-0.047437825987522955,0.7535134580581792,0.3555136247799709,nan
1740447314.2521462,0.31401142080366173,-0.11260003228502835,0.7114313694050803,0.34929454717909825,nan
1740447314.2560513,0.3254331850805432,-0.17696462971579557,0.6686835064037795,0.3413766124764561,nan
1740447314.2599561,0.3350436471525773,-0.23988544107293808,0.6254206575318211,0.3317399201164028,nan
1740447314.2638612,0.34273548287510225,-0.30073594059790476,0.5817917721187787,0.320380623940802,nan
1740447314.2677662,0.3484201230399295,-0.3589152329060287,0.537943473648404,0.3073114487056108,nan
1740447314.271671,0.3520287986964824,-0.4138537415026062,0.4940195940981065,0.2925620403663346,nan
1740447314.275576,0.35351338734784477,-0.46501855332986414,0.4501607290464818,0.27617914371780267,nan
1740447314.279481,0.35284705032453,-0.511918369407247,0.4065038132626271,0.25822660273138803,nan
1740447314.283386,0.3500246537513366,-0.554108015716806,0.3631817165061678,0.2387851807567207,nan
1740447314.2873125,0.3450629677207348,-0.5911924730008221,0.3203228593121237,0.2179521996267633,nan
1740447314.2912176,0.3380006405472409,-0.6228303890342755,0.27805084860709356,0.1958409986053773,nan
1740447314.2951226,0.3288979472786762,-0.6487370421616351,0.23648413309971772,0.17258021602578444,nan
1740447314.2990274,0.31783631395824286,-0.6686867303933052,0.1957356785051946,0.14831289836661493,nan
1740447314.3029325,0.30491762144278,-0.6825145660874773,0.15591266279707522,0.12319544337968945,nan
1740447314.3068376,0.2902632948633768,-0.6901176621414716,0.11711619182527974,0.09739638570066321,nan
1740447314.3107424,0.2740131870416696,-0.6914557016248087,0.0794410357929923,0.07109503512075448,nan
1740447314.3146474,0.2563242663254117,-0.68655088884545,0.04297538724219605,0.04447997935639408,nan
1740447314.3185523,0.23736912135840008,-0.6754872858916757,0.00780064135352356,0.017747464705696856,nan
1740447314.3224573,0.2173342972309782,-0.6584095446760394,-0.026008800483805612,-0.008900330590633427,nan
1740447314.3263624,0.19641847924835945,-0.6355210503668104,-0.058385702736426806,-0.035257114176932815,nan
1740447314.3302672,0.17483054218585503,-0.607081497769669,-0.08927014220513076,-0.06111437135598229,nan
1740447314.3341925,0.15278748435584533,-0.5734039276635226,-0.1186096275904485,-0.08626331259638516,nan
1740447314.3380976,0.13051226707537336,-0.534851255247155,-0.146359190735784,-0.11049685777118058,nan
1740447314.3420026,0.10823158118207278,-0.4918323276687574,-0.17248144808169247,-0.13361163752172925,nan
1740447314.3459074,0.0861735630883238,-0.44479755204269306,-0.19694663083785316,-0.15540999173310027,nan
1740447314.3498125,0.06456548347953923,-0.39423413936524593,-0.2197325823847984,-0.175701944900768,nan
1740447314.3537176,0.0436314321454801,-0.34066101328628245,-0.24082472145753964,-0.19430713816699352,nan
1740447314.3576224,0.023590022578430868,-0.2846234357436967,-0.2602159697399601,-0.2110566980107556,nan
1740447314.3615274,0.004652139876915429,-0.22668740399457699,-0.2779066426130085,-0.22579502198692633,nan
1740447314.3654323,-0.012981244841873737,-0.16743387555832634,-0.29390430195234624,-0.23838146252630785,nan
1740447314.3693373,-0.029121170890764027,-0.10745287900541535,-0.30822357006171786,-0.24869189062332087,nan
1740447314.3732424,-0.043592673498167804,-0.04733756936926299,-0.3208859040566962,-0.2566201222461622,nan
1740447314.3771472,-0.05623663753751262,0.01232171277813492,-0.3319193302779669,-0.2620791914962708,nan
1740447314.3810716,-0.0669114999547188,0.07094331986402728,-0.34135813861239306,-0.26500245590950716,nan
1740447314.3849766,-0.07549478279906537,0.12796005563687957,-0.3492425369309918,-0.2653445208180466,nan
1740447314.3888814,-0.08188444040407282,0.18282475690136823,-0.3556182662127624,-0.263081971365497,nan
1740447314.3927865,-0.08600000608049162,0.23501564430168695,-0.36053617730829823,-0.2582139025723905,nan
1740447314.3966916,-0.08778352565547932,0.2840413903213309,-0.3640517707031948,-0.2507622397678376,nan
1740447314.4005964,-0.0872002673010673,0.3294458557000173,-0.3662247010637551,-0.24077184371720203,nan
