timestamps,TP9,AF7,AF8,TP10,Right AUX
1740792691.874898,-50.29296875,-30.2734375,-40.0390625,-41.015625,0.0
1740792691.8788037,-49.8046875,-40.0390625,-42.96875,-41.50390625,0.0
1740792691.8827095,-29.78515625,-40.52734375,-35.15625,-36.62109375,0.0
1740792691.8866153,-19.04296875,-40.52734375,-36.1328125,-29.296875,0.0
1740792691.890521,-33.203125,-41.9921875,-43.45703125,-23.92578125,0.0
1740792691.894427,-57.6171875,-36.62109375,-40.0390625,-37.59765625,0.0
1740792691.8983328,-49.8046875,-41.9921875,-39.0625,-44.43359375,0.0
1740792691.9022386,-22.4609375,-44.43359375,-45.8984375,-28.80859375,0.0
1740792691.9061444,-30.76171875,-27.83203125,-53.22265625,-30.76171875,0.0
1740792691.9100502,-52.24609375,-22.94921875,-45.41015625,-50.29296875,0.0
1740792691.9139562,-36.1328125,-35.64453125,-39.0625,-32.2265625,0.0
1740792691.917862,-17.08984375,-40.52734375,-37.59765625,-19.04296875,0.0
1740792691.9217706,-26.85546875,-37.109375,-37.59765625,-22.94921875,0.0
1740792691.9256763,-25.390625,-35.64453125,-32.2265625,-15.625,0.0
1740792691.9295824,-14.6484375,-40.52734375,-37.59765625,-19.04296875,0.0
1740792691.9334881,-14.6484375,-28.80859375,-30.76171875,-21.484375,0.0
1740792691.937394,-26.85546875,-17.578125,-17.578125,-23.4375,0.0
1740792691.9412997,-40.0390625,-28.80859375,-28.3203125,-29.296875,0.0
1740792691.9452055,-35.15625,-41.9921875,-33.203125,-26.3671875,0.0
1740792691.9491115,-29.296875,-47.8515625,-30.2734375,-24.4140625,0.0
1740792691.9530172,-38.57421875,-41.50390625,-33.203125,-28.80859375,0.0
1740792691.956923,-45.41015625,-45.41015625,-41.50390625,-29.296875,0.0
1740792691.9608288,-40.0390625,-45.41015625,-34.66796875,-24.90234375,0.0
1740792691.9647346,-34.1796875,-32.71484375,-26.85546875,-26.3671875,0.0
1740792691.9686449,-37.59765625,-35.64453125,-32.2265625,-29.296875,0.0
1740792691.9725506,-40.52734375,-42.48046875,-31.73828125,-23.92578125,0.0
1740792691.9764564,-33.69140625,-35.64453125,-35.15625,-29.296875,0.0
1740792691.9803622,-27.83203125,-32.71484375,-34.1796875,-38.57421875,0.0
1740792691.9842682,-35.64453125,-39.55078125,-27.83203125,-39.55078125,0.0
1740792691.988174,-46.38671875,-54.19921875,-28.80859375,-40.52734375,0.0
1740792691.9920797,-47.8515625,-56.640625,-32.71484375,-40.0390625,0.0
1740792691.9959855,-41.50390625,-41.9921875,-40.52734375,-44.43359375,0.0
1740792691.9998913,-34.66796875,-32.71484375,-40.52734375,-48.828125,0.0
1740792692.0037973,-37.59765625,-36.1328125,-41.015625,-43.45703125,0.0
1740792692.007703,-33.69140625,-39.55078125,-47.8515625,-33.203125,0.0
1740792692.0116088,-26.3671875,-34.1796875,-40.0390625,-33.203125,0.0
1740792692.015519,0.0,-27.34375,-28.80859375,-38.57421875,0.0
1740792692.0194247,0.0,-25.87890625,-38.57421875,-37.59765625,0.0
1740792692.0233305,0.0,-26.3671875,-46.875,-32.71484375,0.0
1740792692.0272362,0.0,-26.3671875,-47.8515625,-34.1796875,0.0
1740792692.0311422,0.0,-19.04296875,-43.9453125,-20.5078125,0.0
1740792692.035048,0.0,-26.3671875,-41.9921875,-9.765625,0.0
1740792692.0389538,0.0,-40.0390625,-42.48046875,-16.11328125,0.0
1740792692.0428596,0.0,-28.80859375,-33.203125,-23.4375,0.0
1740792692.0467653,0.0,-35.64453125,-35.15625,-24.4140625,0.0
1740792692.050671,0.0,-50.78125,-43.9453125,-20.01953125,0.0
1740792692.054577,0.0,-47.36328125,-35.64453125,-25.390625,0.0
1740792692.058483,0.0,-43.45703125,-34.66796875,-29.296875,0.0
1740792692.0623925,-31.25,-40.52734375,-36.1328125,-20.5078125,0.0
1740792692.0662982,-27.83203125,-41.9921875,-30.2734375,-18.06640625,0.0
1740792692.0702043,-44.43359375,-38.0859375,-34.1796875,-29.78515625,0.0
1740792692.07411,-45.41015625,-31.73828125,-37.59765625,-28.3203125,0.0
1740792692.0780158,-36.1328125,-34.1796875,-32.71484375,-22.94921875,0.0
1740792692.0819216,-36.62109375,-33.69140625,-37.59765625,-30.2734375,0.0
1740792692.0858274,-42.96875,-26.3671875,-40.52734375,-32.71484375,0.0
1740792692.0897331,-36.62109375,-24.90234375,-40.52734375,-33.69140625,0.0
1740792692.0936391,-22.4609375,-36.1328125,-37.59765625,-38.0859375,0.0
1740792692.097545,-30.2734375,-42.96875,-39.55078125,-42.96875,0.0
1740792692.1014507,-31.25,-32.2265625,-39.0625,-43.9453125,0.0
1740792692.1053565,-65.91796875,-27.34375,-43.45703125,-49.31640625,0.0
1740792692.109266,-73.73046875,-35.15625,-50.29296875,-54.19921875,0.0
1740792692.1131718,-39.55078125,-42.96875,-39.55078125,-40.0390625,0.0
1740792692.1170776,-57.6171875,-41.9921875,-51.26953125,-49.31640625,0.0
1740792692.1209834,-41.50390625,-40.0390625,-59.5703125,-58.10546875,0.0
1740792692.1248894,-1.953125,-43.45703125,-40.52734375,-37.59765625,0.0
1740792692.1287951,-26.3671875,-36.1328125,-32.71484375,-41.9921875,0.0
1740792692.132701,-38.0859375,-44.43359375,-32.71484375,-44.921875,0.0
1740792692.1366067,-29.78515625,-57.12890625,-35.64453125,-32.2265625,0.0
1740792692.1405125,-43.9453125,-64.94140625,-34.1796875,-21.97265625,0.0
1740792692.1444185,-77.1484375,-74.70703125,-28.3203125,-23.4375,0.0
1740792692.1483243,-56.15234375,-68.359375,-32.71484375,-27.34375,0.0
1740792692.15223,-29.78515625,-70.80078125,-41.50390625,-25.87890625,0.0
1740792692.1561394,-54.19921875,-69.3359375,-37.109375,-16.11328125,0.0
1740792692.1600451,-60.05859375,-64.453125,-36.1328125,-7.8125,0.0
1740792692.163951,-76.171875,-64.94140625,-37.59765625,-9.27734375,0.0
1740792692.1678567,-52.734375,-61.03515625,-35.15625,-18.5546875,0.0
1740792692.1717625,-13.18359375,-57.6171875,-44.921875,-17.08984375,0.0
1740792692.1756685,-28.80859375,-73.2421875,-49.8046875,-2.9296875,0.0
1740792692.1795743,-41.015625,-66.89453125,-48.33984375,-10.7421875,0.0
1740792692.18348,-26.3671875,-60.05859375,-47.8515625,-33.203125,0.0
1740792692.1873858,-32.71484375,-61.5234375,-46.38671875,-22.4609375,0.0
1740792692.1912916,-79.1015625,-50.29296875,-42.48046875,-17.578125,0.0
1740792692.1951976,-57.6171875,-33.69140625,-40.52734375,-27.83203125,0.0
1740792692.1991034,-21.97265625,-31.73828125,-44.43359375,-21.484375,0.0
1740792692.2030125,-26.3671875,-42.48046875,-44.921875,-38.57421875,0.0
